time,velo,accel,current,power
7.733,-7.853981633974483,0.0,0.0,0.0
7.738,-7.180783208205241,134.63968515384826,0.0,0.0
7.743,-7.180783208205241,0.0,0.0,0.0
7.748,-6.731984257692414,89.75979010256552,0.0,0.0
7.753,-6.731984257692414,0.0,0.0,0.0
7.758,-6.283185307179586,89.75979010256552,0.0,0.0
7.763,-6.283185307179586,0.0,0.0,0.0
7.768,-5.834386356666759,89.75979010256552,0.0,0.0
7.773,-5.834386356666759,0.0,0.0,0.0
7.778,-5.161187930897517,134.63968515384826,0.0,0.0
7.784,-5.161187930897517,0.0,0.0,0.0
7.789,-4.71238898038469,89.75979010256552,0.0,0.0
7.794,-4.71238898038469,0.0,0.003,0.0
7.799,-4.263590029871862,89.75979010256552,0.003,0.0
7.804,-4.263590029871862,0.0,0.0,0.0
7.81,-3.814791079359034,74.79982508547134,0.0,0.0
7.814,-3.814791079359034,0.0,0.0,0.0
7.819,-3.365992128846207,89.75979010256543,0.0,0.0
7.824,-3.365992128846207,0.0,0.0,0.0
7.829,-2.9171931783333793,89.75979010256552,0.0,0.0
7.834,-2.9171931783333793,0.0,0.0,0.0
7.839,-2.6927937030769655,44.87989505128276,0.0,0.0
7.844,-2.6927937030769655,0.0,0.0,0.0
7.849,-2.243994752564138,89.75979010256552,0.0,0.0
7.854,-2.243994752564138,0.0,0.0,0.0
7.86,-1.7951958020513104,74.79982508547127,0.0,0.0
7.865,-1.7951958020513104,0.0,0.0,0.0
7.871,-1.3463968515384828,74.79982508547127,0.0,0.0
7.876,-1.3463968515384828,0.0,0.0,0.0
7.881,-0.8975979010256552,89.75979010256552,0.0,0.0
7.886,-0.8975979010256552,0.0,0.0,0.0
7.891,-0.4487989505128276,89.75979010256552,0.0,0.0
7.896,-0.4487989505128276,0.0,0.0,0.0
7.901,-0.2243994752564138,44.87989505128276,0.0,0.0
7.907,-0.2243994752564138,0.0,0.0,0.0
7.912,0.0,44.87989505128276,0.0,0.0
7.917,0.0,0.0,0.0,0.0
7.922,0.0,0.0,0.0,0.0
7.933,0.0,0.0,0.0,0.0
7.938,0.0,0.0,0.0,0.0
7.944,0.0,0.0,0.0,0.0
7.949,0.0,0.0,0.0,0.0
7.954,0.0,0.0,0.0,0.0
7.958,0.0,0.0,0.0,0.0
7.964,0.0,0.0,0.0,0.0
7.968,0.0,0.0,0.0,0.0
7.973,0.0,0.0,0.0,0.0
7.978,0.0,0.0,0.0,0.0
7.983,0.0,0.0,0.0,0.0
7.988,0.0,0.0,0.0,0.0
7.992,0.0,0.0,0.0,0.0
7.997,0.0,0.0,0.0,0.0
8.002,0.0,0.0,0.0,0.0
8.007,0.0,0.0,0.0,0.0
8.012,0.0,0.0,0.0,0.0
8.017,0.0,0.0,0.0,0.0
8.022,0.0,0.0,0.0,0.0
8.027,0.0,0.0,0.0,0.0
8.031,0.0,0.0,0.0,0.0
8.036,0.0,0.0,0.0,0.0
8.041,0.0,0.0,0.0,0.0
8.046,0.0,0.0,0.0,0.0
8.051,0.0,0.0,0.0,0.0
8.056,0.0,0.0,0.0,0.0
8.061,0.0,0.0,0.0,0.0
8.065,0.0,0.0,0.0,0.0
8.071,0.0,0.0,0.0,0.0
8.077,0.0,0.0,0.0,0.0
8.082,0.0,0.0,0.0,0.0
8.087,0.0,0.0,0.0,0.0
8.092,0.0,0.0,0.0,0.0
8.097,0.0,0.0,0.0,0.0
8.102,0.0,0.0,0.0,0.0
8.107,0.0,0.0,0.0,0.0
8.112,0.0,0.0,0.0,0.0
8.117,0.0,0.0,0.0,0.0
8.121,0.0,0.0,0.0,0.0
8.126,0.0,0.0,0.0,0.0
8.131,0.0,0.0,0.0,0.0
8.136,0.0,0.0,0.0,0.0
8.141,0.0,0.0,0.0,0.0
8.146,0.0,0.0,0.0,0.0
8.151,0.0,0.0,0.0,0.0
8.157,0.0,0.0,0.0,0.0
8.161,0.0,0.0,0.0,0.0
8.167,0.0,0.0,0.0,0.0
8.172,0.0,0.0,0.0,0.0
8.177,0.0,0.0,0.0,0.0
8.184,0.0,0.0,0.0,0.0
8.192,0.0,0.0,0.0,0.0
8.198,0.0,0.0,0.0,0.0
8.203,0.0,0.0,0.0,0.0
8.209,0.0,0.0,0.0,0.0
8.213,0.0,0.0,0.0,0.0
8.218,0.0,0.0,0.0,0.0
8.223,0.0,0.0,0.0,0.0
8.228,0.0,0.0,0.0,0.0
8.233,0.0,0.0,0.0,0.0
8.238,0.0,0.0,0.0,0.0
8.243,0.0,0.0,0.0,0.0
8.248,0.0,0.0,0.0,0.0
8.252,0.0,0.0,0.0,0.0
8.257,0.0,0.0,0.0,0.0
8.262,0.0,0.0,0.0,0.0
8.269,0.0,0.0,0.0,0.0
8.274,0.0,0.0,0.0,0.0
8.279,0.0,0.0,0.0,0.0
8.284,0.0,0.0,0.0,0.0
8.289,0.0,0.0,0.0,0.0
8.293,0.0,0.0,0.0,0.0
8.298,0.0,0.0,0.0,0.0
8.303,0.0,0.0,0.0,0.0
8.308,0.0,0.0,0.0,0.0
8.313,0.0,0.0,0.0,0.0
8.317,0.0,0.0,0.0,0.0
8.322,0.0,0.0,0.0,0.0
8.327,0.0,0.0,0.0,0.0
8.332,0.0,0.0,0.0,0.0
8.337,0.0,0.0,0.0,0.0
8.342,0.0,0.0,0.0,0.0
8.347,0.0,0.0,0.0,0.0
8.351,0.0,0.0,0.0,0.0
8.357,0.0,0.0,0.0,0.0
8.363,0.0,0.0,0.0,0.0
8.368,0.0,0.0,0.0,0.0
8.373,0.0,0.0,0.003,0.0
8.377,0.0,0.0,0.003,0.0
8.383,0.0,0.0,0.0,0.0
8.388,0.0,0.0,0.0,0.0
8.392,0.0,0.0,0.0,0.0
8.397,0.0,0.0,0.0,0.0
8.402,0.0,0.0,0.0,0.0
8.408,0.0,0.0,0.0,0.0
8.412,0.0,0.0,0.0,0.0
8.418,0.0,0.0,0.0,0.0
8.424,0.0,0.0,0.0,0.0
8.431,0.0,0.0,0.0,0.0
8.439,0.0,0.0,0.0,0.0
8.445,0.0,0.0,0.0,0.0
8.45,0.0,0.0,0.0,0.0
8.455,0.0,0.0,0.0,0.0
8.459,0.0,0.0,0.0,0.0
8.465,0.0,0.0,0.0,0.0
8.47,0.0,0.0,0.0,0.0
8.474,0.0,0.0,0.0,0.0
8.479,0.0,0.0,0.0,0.0
8.484,0.0,0.0,0.0,0.0
8.488,0.0,0.0,0.0,0.0
8.493,0.0,0.0,0.0,0.0
8.498,0.0,0.0,0.0,0.0
8.503,0.0,0.0,0.0,0.0
8.508,0.0,0.0,0.0,0.0
8.513,0.0,0.0,0.0,0.0
8.518,0.0,0.0,0.0,0.0
8.523,0.0,0.0,0.0,0.0
8.527,0.0,0.0,0.0,0.0
8.532,0.0,0.0,0.0,0.0
8.537,0.0,0.0,0.0,0.0
8.541,0.0,0.0,0.0,0.0
8.546,0.0,0.0,0.0,0.0
8.552,0.0,0.0,0.003,0.0
8.558,0.0,0.0,0.003,0.0
8.563,0.0,0.0,0.0,0.0
8.568,0.0,0.0,0.0,0.0
8.573,0.0,0.0,0.0,0.0
8.579,0.0,0.0,0.0,0.0
8.584,0.0,0.0,0.0,0.0
8.589,0.0,0.0,0.0,0.0
8.594,0.0,0.0,0.0,0.0
8.599,0.0,0.0,0.0,0.0
8.604,0.0,0.0,0.0,0.0
8.61,0.0,0.0,0.0,0.0
8.615,0.0,0.0,0.0,0.0
8.62,0.0,0.0,0.0,0.0
8.624,0.0,0.0,0.0,0.0
8.629,0.0,0.0,0.0,0.0
8.634,0.0,0.0,0.0,0.0
8.639,0.0,0.0,0.0,0.0
8.644,0.0,0.0,0.0,0.0
8.649,0.0,0.0,0.0,0.0
8.653,0.0,0.0,0.0,0.0
8.658,0.0,0.0,0.0,0.0
8.663,0.0,0.0,0.0,0.0
8.669,0.0,0.0,0.0,0.0
8.674,0.0,0.0,0.0,0.0
8.679,0.0,0.0,0.0,0.0
8.685,0.0,0.0,0.0,0.0
8.695,0.0,0.0,0.0,0.0
8.702,0.0,0.0,0.0,0.0
8.707,0.0,0.0,0.0,0.0
8.713,0.0,0.0,0.003,0.0
8.718,0.0,0.0,0.003,0.0
8.723,0.0,0.0,0.0,0.0
8.728,0.0,0.0,0.0,0.0
8.734,0.0,0.0,0.0,0.0
8.739,0.0,0.0,0.0,0.0
8.744,0.0,0.0,0.0,0.0
8.749,0.0,0.0,0.0,0.0
8.754,0.0,0.0,0.0,0.0
8.758,0.0,0.0,0.0,0.0
8.763,0.0,0.0,0.0,0.0
8.768,0.0,0.0,0.0,0.0
8.773,0.0,0.0,0.0,0.0
8.778,0.0,0.0,0.0,0.0
8.782,0.0,0.0,0.0,0.0
8.789,0.0,0.0,0.0,0.0
8.794,0.0,0.0,0.0,0.0
8.799,0.0,0.0,0.0,0.0
8.804,0.0,0.0,0.003,0.0
8.809,0.0,0.0,0.003,0.0
8.814,0.0,0.0,0.0,0.0
8.818,0.0,0.0,0.0,0.0
8.823,0.0,0.0,0.0,0.0
8.828,0.0,0.0,0.0,0.0
8.832,0.0,0.0,0.0,0.0
8.837,0.0,0.0,0.0,0.0
8.842,0.0,0.0,0.0,0.0
8.847,0.0,0.0,0.0,0.0
8.852,0.0,0.0,0.0,0.0
8.857,0.0,0.0,0.0,0.0
8.861,0.0,0.0,0.0,0.0
8.868,0.0,0.0,0.0,0.0
8.872,0.0,0.0,0.0,0.0
8.877,0.0,0.0,0.0,0.0
8.882,0.0,0.0,0.0,0.0
8.887,0.0,0.0,0.0,0.0
8.892,0.0,0.0,0.0,0.0
8.896,0.0,0.0,0.0,0.0
8.901,0.0,0.0,0.0,0.0
8.907,0.0,0.0,0.0,0.0
8.912,0.0,0.0,0.0,0.0
8.916,0.0,0.0,0.0,0.0
8.921,0.0,0.0,0.0,0.0
8.926,0.0,0.0,0.003,0.0
8.931,0.0,0.0,0.003,0.0
8.936,0.0,0.0,0.0,0.0
8.941,0.0,0.0,0.0,0.0
8.949,0.0,0.0,0.003,0.0
8.954,0.0,0.0,0.0,0.0
8.96,0.0,0.0,0.0,0.0
8.967,0.0,0.0,0.0,0.0
8.972,0.0,0.0,0.0,0.0
8.977,0.0,0.0,0.0,0.0
8.983,0.0,0.0,0.0,0.0
8.988,0.0,0.0,0.0,0.0
8.993,0.0,0.0,0.0,0.0
8.998,0.0,0.0,0.0,0.0
9.004,0.0,0.0,0.0,0.0
9.009,0.0,0.0,0.0,0.0
9.013,0.0,0.0,0.0,0.0
9.018,0.0,0.0,0.0,0.0
9.022,0.0,0.0,0.003,0.0
9.026,0.0,0.0,0.003,0.0
9.032,0.0,0.0,0.003,0.0
9.037,0.0,0.0,0.0,0.0
9.043,0.0,0.0,0.0,0.0
9.048,0.0,0.0,0.0,0.0
9.052,0.0,0.0,0.0,0.0
9.056,0.0,0.0,0.0,0.0
9.061,0.0,0.0,0.0,0.0
9.065,0.0,0.0,0.003,0.0
9.07,0.0,0.0,0.003,0.0
9.074,0.0,0.0,0.0,0.0
9.078,0.0,0.0,0.0,0.0
9.084,0.0,0.0,0.0,0.0
9.088,0.0,0.0,0.0,0.0
9.093,0.0,0.0,0.0,0.0
9.098,0.0,0.0,0.0,0.0
9.102,0.0,0.0,0.0,0.0
9.107,0.0,0.0,0.0,0.0
9.112,0.0,0.0,0.0,0.0
9.116,0.0,0.0,0.0,0.0
9.121,0.0,0.0,0.0,0.0
9.126,0.0,0.0,0.0,0.0
9.13,0.0,0.0,0.0,0.0
9.135,0.0,0.0,0.0,0.0
9.139,0.0,0.0,0.0,0.0
9.144,0.0,0.0,0.0,0.0
9.149,0.0,0.0,0.0,0.0
9.153,0.0,0.0,0.0,0.0
9.158,0.0,0.0,0.0,0.0
9.163,0.0,0.0,0.0,0.0
9.167,0.0,0.0,0.0,0.0
9.172,0.0,0.0,0.0,0.0
9.177,0.0,0.0,0.0,0.0
9.182,0.0,0.0,0.0,0.0
9.187,0.0,0.0,0.0,0.0
9.193,0.0,0.0,0.0,0.0
9.198,0.0,0.0,0.0,0.0
9.207,0.0,0.0,0.0,0.0
9.212,0.0,0.0,0.0,0.0
9.217,0.0,0.0,0.0,0.0
9.222,0.0,0.0,0.0,0.0
9.227,0.0,0.0,0.0,0.0
9.231,0.0,0.0,0.0,0.0
9.235,0.0,0.0,0.0,0.0
9.24,0.0,0.0,0.0,0.0
9.244,0.0,0.0,0.0,0.0
9.249,0.0,0.0,0.0,0.0
9.253,0.0,0.0,0.0,0.0
9.257,0.0,0.0,0.0,0.0
9.262,0.0,0.0,0.0,0.0
9.266,0.0,0.0,0.003,0.0
9.274,0.0,0.0,0.47300000000000003,0.4326479136943817
9.279,0.2243994752564138,44.87989505128276,0.47300000000000003,0.4326479136943817
9.283,0.2243994752564138,0.0,1.603,0.4326479136943817
9.288,1.3463968515384828,224.39947525641378,1.603,0.4326479136943817
9.292,1.3463968515384828,0.0,1.614,0.4326479136943817
9.296,1.3463968515384828,0.0,1.614,0.4326479136943817
9.301,3.141592653589793,359.03916041026207,1.614,0.4326479136943817
9.306,3.141592653589793,0.0,1.308,0.4326479136943817
9.312,5.385587406153931,373.9991254273563,1.698,0.899905800819397
9.317,7.853981633974483,493.67884556411036,1.698,0.899905800819397
9.322,7.853981633974483,0.0,2.453,0.899905800819397
9.326,7.853981633974483,0.0,2.453,0.899905800819397
9.331,11.444373238077103,718.0783208205241,2.453,0.899905800819397
9.335,11.444373238077103,0.0,2.241,0.899905800819397
9.34,15.034764842179724,718.0783208205241,2.241,0.899905800819397
9.345,15.034764842179724,0.0,1.7750000000000001,0.899905800819397
9.352,18.176357495769516,448.79895051282733,1.541,1.0
9.358,21.31795014935931,523.5987755982989,1.541,1.0
9.363,21.31795014935931,0.0,1.417,1.0
9.368,24.683942278205517,673.1984257692417,1.417,1.0
9.373,24.683942278205517,0.0,1.195,1.0
9.378,26.927937030769655,448.79895051282756,1.195,1.0
9.383,26.927937030769655,0.0,0.987,1.0
9.39,28.49873335756455,224.39947525641352,0.987,1.0
9.395,28.49873335756455,0.0,0.8160000000000001,1.0
9.401,29.845130209103033,224.39947525641378,0.8160000000000001,1.0
9.406,29.845130209103033,0.0,0.685,1.0
9.41,30.967127585385104,280.4993440705177,0.685,1.0
9.415,30.967127585385104,0.0,0.586,1.0
9.42,31.640326011154343,134.63968515384792,0.586,1.0
9.425,31.640326011154343,0.0,0.524,1.0
9.43,31.86472548641076,44.879895051283114,0.524,1.0
9.434,31.86472548641076,0.0,0.47700000000000004,1.0
9.439,32.08912496166717,44.87989505128169,0.47700000000000004,1.0
9.444,32.08912496166717,0.0,0.448,1.0
9.451,32.313524436923586,32.05706789377416,0.448,1.0
9.456,32.313524436923586,0.0,0.426,1.0
9.465,32.313524436923586,0.0,0.41500000000000004,1.0
9.469,32.08912496166717,-56.09986881410478,0.41500000000000004,1.0
9.474,32.08912496166717,0.0,0.404,1.0
9.479,32.313524436923586,44.879895051283825,0.404,1.0
9.484,32.313524436923586,0.0,0.393,1.0
9.489,32.313524436923586,0.0,0.393,1.0
9.493,32.313524436923586,0.0,0.386,1.0
9.498,32.313524436923586,0.0,0.386,1.0
9.502,32.313524436923586,0.0,0.39,1.0
9.508,32.313524436923586,0.0,0.39,1.0
9.512,32.313524436923586,0.0,0.386,1.0
9.517,32.53792391218,44.8798950512824,0.386,1.0
9.522,32.53792391218,0.0,0.379,1.0
9.526,32.53792391218,0.0,0.379,1.0
9.531,32.313524436923586,-44.8798950512824,0.379,1.0
9.536,32.313524436923586,0.0,0.379,1.0
9.541,32.313524436923586,0.0,0.379,1.0
9.546,32.313524436923586,0.0,0.379,1.0
9.551,32.313524436923586,0.0,0.379,1.0
9.556,32.313524436923586,0.0,0.379,1.0
9.561,32.313524436923586,0.0,0.379,1.0
9.566,32.313524436923586,0.0,0.375,1.0
9.571,32.313524436923586,0.0,0.375,1.0
9.576,32.313524436923586,0.0,0.368,1.0
9.581,32.53792391218,44.8798950512824,0.368,1.0
9.588,32.08912496166717,-64.1141357875473,0.368,1.0
9.593,32.08912496166717,0.0,0.375,1.0
9.598,32.53792391218,89.75979010256623,0.375,1.0
9.603,32.53792391218,0.0,0.368,1.0
9.608,32.53792391218,0.0,0.368,1.0
9.612,32.53792391218,0.0,0.36,1.0
9.617,32.53792391218,0.0,0.36,1.0
9.622,32.53792391218,0.0,0.36,1.0
9.628,32.53792391218,0.0,0.36,1.0
9.633,32.53792391218,0.0,0.364,1.0
9.638,32.76232338743642,44.879895051283825,0.364,1.0
9.643,32.76232338743642,0.0,0.368,1.0
9.648,32.313524436923586,-89.75979010256623,0.368,1.0
9.653,32.313524436923586,0.0,0.368,1.0
9.657,32.313524436923586,0.0,0.368,1.0
9.662,32.313524436923586,0.0,0.364,1.0
9.667,32.313524436923586,0.0,0.364,1.0
9.672,32.313524436923586,0.0,0.368,1.0
9.678,32.313524436923586,0.0,0.368,1.0
9.683,32.313524436923586,0.0,0.357,1.0
9.689,32.53792391218,37.399912542735336,0.357,1.0
9.694,32.53792391218,0.0,0.357,1.0
9.699,32.53792391218,0.0,0.357,1.0
9.705,32.53792391218,0.0,0.34900000000000003,1.0
9.709,32.53792391218,0.0,0.34900000000000003,1.0
9.714,32.53792391218,0.0,0.353,1.0
9.721,32.53792391218,0.0,0.353,1.0
9.726,32.53792391218,0.0,0.34600000000000003,1.0
9.732,32.53792391218,0.0,0.34600000000000003,1.0
9.736,32.53792391218,0.0,0.342,1.0
9.741,32.53792391218,0.0,0.342,1.0
9.746,32.53792391218,0.0,0.338,1.0
9.752,32.53792391218,0.0,0.342,1.0
9.757,32.53792391218,0.0,0.342,1.0
9.762,32.53792391218,0.0,0.34600000000000003,1.0
9.766,32.53792391218,0.0,0.34600000000000003,1.0
9.771,32.53792391218,0.0,0.34600000000000003,1.0
9.776,32.53792391218,0.0,0.34900000000000003,1.0
9.781,32.53792391218,0.0,0.342,1.0
9.787,32.53792391218,0.0,0.342,1.0
9.792,32.53792391218,0.0,0.342,1.0
9.798,32.53792391218,0.0,0.342,1.0
9.802,32.53792391218,0.0,0.34600000000000003,1.0
9.807,32.53792391218,0.0,0.34600000000000003,1.0
9.812,32.53792391218,0.0,0.34900000000000003,1.0
9.817,32.53792391218,0.0,0.34900000000000003,1.0
9.821,32.53792391218,0.0,0.34900000000000003,1.0
9.827,32.53792391218,0.0,0.353,1.0
9.832,32.76232338743642,44.879895051283825,0.353,1.0
9.837,32.53792391218,-44.879895051283825,0.353,1.0
9.842,32.53792391218,0.0,0.353,1.0
9.846,32.53792391218,0.0,0.353,1.0
9.853,32.76232338743642,32.05706789377416,0.357,1.0
9.858,32.53792391218,-44.879895051283825,0.357,1.0
9.863,32.53792391218,0.0,0.357,1.0
9.869,32.76232338743642,37.39991254273652,0.357,1.0
9.874,32.76232338743642,0.0,0.357,1.0
9.878,32.313524436923586,-112.19973762820779,0.357,1.0
9.883,32.313524436923586,0.0,0.357,1.0
9.888,32.76232338743642,89.75979010256623,0.357,1.0
9.893,32.76232338743642,0.0,0.353,1.0
9.898,32.313524436923586,-89.75979010256623,0.353,1.0
9.903,32.313524436923586,0.0,0.357,1.0
9.908,32.76232338743642,89.75979010256623,0.357,1.0
9.913,32.76232338743642,0.0,0.36,1.0
9.918,32.313524436923586,-89.75979010256623,0.36,1.0
9.923,32.313524436923586,0.0,0.357,1.0
9.928,32.76232338743642,89.75979010256623,0.357,1.0
9.933,32.76232338743642,0.0,0.364,1.0
9.938,32.313524436923586,-89.75979010256623,0.364,1.0
9.943,32.313524436923586,0.0,0.36,1.0
9.949,32.76232338743642,74.79982508547185,0.36,1.0
9.955,32.76232338743642,0.0,0.357,1.0
9.961,32.313524436923586,-74.79982508547185,0.357,1.0
9.967,32.313524436923586,0.0,0.364,1.0
9.972,32.76232338743642,89.75979010256623,0.357,1.0
9.977,32.76232338743642,0.0,0.357,1.0
9.982,32.313524436923586,-89.75979010256623,0.357,1.0
9.986,32.313524436923586,0.0,0.368,1.0
9.992,32.53792391218,37.399912542735336,0.364,1.0
9.997,32.313524436923586,-44.8798950512824,0.364,1.0
10.002,32.313524436923586,0.0,0.364,1.0
10.006,32.313524436923586,0.0,0.364,1.0
10.011,32.53792391218,44.8798950512824,0.364,1.0
10.015,32.53792391218,0.0,0.364,1.0
10.02,32.313524436923586,-44.8798950512824,0.364,1.0
10.025,32.313524436923586,0.0,0.364,1.0
10.032,32.53792391218,32.057067893773144,0.364,1.0
10.037,32.53792391218,0.0,0.364,1.0
10.041,32.53792391218,0.0,0.364,1.0
10.047,32.53792391218,0.0,0.364,1.0
10.051,32.76232338743642,56.09986881410478,0.364,1.0
10.056,32.76232338743642,0.0,0.364,1.0
10.061,32.76232338743642,0.0,0.364,1.0
10.066,32.76232338743642,0.0,0.368,1.0
10.072,32.53792391218,-37.39991254273652,0.36,1.0
10.077,32.76232338743642,44.879895051283825,0.36,1.0
10.082,32.76232338743642,0.0,0.36,1.0
10.087,32.76232338743642,0.0,0.36,1.0
10.093,32.76232338743642,0.0,0.353,1.0
10.098,32.53792391218,-44.879895051283825,0.353,1.0
10.103,32.53792391218,0.0,0.357,1.0
10.112,32.53792391218,0.0,0.353,1.0
10.118,32.76232338743642,37.39991254273652,0.353,1.0
10.124,32.76232338743642,0.0,0.34900000000000003,1.0
10.131,32.53792391218,-32.05706789377416,0.34900000000000003,1.0
10.137,32.53792391218,0.0,0.353,1.0
10.143,32.53792391218,0.0,0.34900000000000003,1.0
10.149,32.53792391218,0.0,0.34900000000000003,1.0
10.154,32.53792391218,0.0,0.34900000000000003,1.0
10.159,32.53792391218,0.0,0.34900000000000003,1.0
10.163,32.53792391218,0.0,0.34900000000000003,1.0
10.168,32.53792391218,0.0,0.34900000000000003,1.0
10.172,32.53792391218,0.0,0.357,1.0
10.176,32.53792391218,0.0,0.357,1.0
10.181,32.53792391218,0.0,0.357,1.0
10.187,32.53792391218,0.0,0.34900000000000003,1.0
10.191,32.53792391218,0.0,0.34900000000000003,1.0
10.196,32.53792391218,0.0,0.353,1.0
10.201,32.53792391218,0.0,0.353,1.0
10.206,32.53792391218,0.0,0.34900000000000003,1.0
10.212,32.53792391218,0.0,0.353,1.0
10.217,32.53792391218,0.0,0.353,1.0
10.223,32.76232338743642,37.39991254273652,0.34900000000000003,1.0
10.228,32.53792391218,-44.879895051283825,0.34900000000000003,1.0
10.233,32.53792391218,0.0,0.357,1.0
10.238,32.53792391218,0.0,0.357,1.0
10.243,32.53792391218,0.0,0.357,1.0
10.248,32.53792391218,0.0,0.357,1.0
10.252,32.53792391218,0.0,0.357,1.0
10.258,32.53792391218,0.0,0.357,1.0
10.262,32.53792391218,0.0,0.357,1.0
10.267,32.313524436923586,-44.8798950512824,0.357,1.0
10.272,32.313524436923586,0.0,0.357,1.0
10.277,32.313524436923586,0.0,0.357,1.0
10.282,32.76232338743642,89.75979010256623,0.357,1.0
10.286,32.76232338743642,0.0,0.357,1.0
10.291,32.53792391218,-44.879895051283825,0.357,1.0
10.296,32.53792391218,0.0,0.353,1.0
10.301,32.53792391218,0.0,0.353,1.0
10.306,32.53792391218,0.0,0.357,1.0
10.311,32.53792391218,0.0,0.357,1.0
10.316,32.53792391218,0.0,0.36,1.0
10.321,32.53792391218,0.0,0.36,1.0
10.326,32.53792391218,0.0,0.364,1.0
10.331,32.53792391218,0.0,0.364,1.0
10.336,32.53792391218,0.0,0.36,1.0
10.341,32.76232338743642,44.879895051283825,0.36,1.0
10.346,32.76232338743642,0.0,0.357,1.0
10.352,32.76232338743642,0.0,0.353,1.0
10.357,32.313524436923586,-89.75979010256623,0.353,1.0
10.362,32.313524436923586,0.0,0.353,1.0
10.366,32.313524436923586,0.0,0.353,1.0
10.372,32.76232338743642,74.79982508547185,0.357,1.0
10.376,32.76232338743642,0.0,0.357,1.0
10.381,32.53792391218,-44.879895051283825,0.357,1.0
10.385,32.53792391218,0.0,0.357,1.0
10.39,32.53792391218,0.0,0.357,1.0
10.395,32.53792391218,0.0,0.353,1.0
10.4,32.53792391218,0.0,0.353,1.0
10.404,32.53792391218,0.0,0.353,1.0
10.409,32.98672286269283,89.75979010256623,0.353,1.0
10.414,32.98672286269283,0.0,0.34900000000000003,1.0
10.419,32.53792391218,-89.75979010256623,0.34900000000000003,1.0
10.423,32.53792391218,0.0,0.353,1.0
10.428,32.53792391218,0.0,0.353,1.0
10.433,32.53792391218,0.0,0.34600000000000003,1.0
10.438,32.53792391218,0.0,0.34600000000000003,1.0
10.443,32.53792391218,0.0,0.353,1.0
10.449,32.76232338743642,37.39991254273652,0.353,1.0
10.453,32.76232338743642,0.0,0.357,1.0
10.459,32.76232338743642,0.0,0.357,1.0
10.465,32.76232338743642,0.0,0.353,1.0
10.471,32.76232338743642,0.0,0.353,1.0
10.478,32.76232338743642,0.0,0.357,1.0
10.483,32.76232338743642,0.0,0.357,1.0
10.487,32.76232338743642,0.0,0.34900000000000003,1.0
10.492,32.76232338743642,0.0,0.34900000000000003,1.0
10.496,32.76232338743642,0.0,0.353,1.0
10.501,32.53792391218,-44.879895051283825,0.353,1.0
10.506,32.53792391218,0.0,0.353,1.0
10.511,32.08912496166717,-89.75979010256623,0.353,1.0
10.516,32.08912496166717,0.0,0.34900000000000003,1.0
10.521,32.08912496166717,0.0,0.34900000000000003,1.0
10.526,32.08912496166717,0.0,0.353,1.0
10.531,32.08912496166717,0.0,0.353,1.0
10.536,32.08912496166717,0.0,0.34900000000000003,1.0
10.543,32.08912496166717,0.0,0.34900000000000003,1.0
10.548,32.53792391218,89.75979010256623,0.34900000000000003,1.0
10.553,32.53792391218,0.0,0.357,1.0
10.557,32.98672286269283,112.19973762820779,0.357,1.0
10.562,32.98672286269283,0.0,0.357,1.0
10.567,33.21112233794924,44.8798950512824,0.353,1.0
10.572,33.21112233794924,0.0,0.353,1.0
10.577,33.21112233794924,0.0,0.353,1.0
10.581,33.21112233794924,0.0,0.353,1.0
10.588,33.21112233794924,0.0,0.357,1.0
10.593,33.21112233794924,0.0,0.34900000000000003,1.0
10.599,32.76232338743642,-74.79982508547067,0.34900000000000003,1.0
10.606,32.76232338743642,0.0,0.353,1.0
10.611,32.313524436923586,-89.75979010256623,0.353,1.0
10.616,32.08912496166717,-44.879895051283825,0.34900000000000003,1.0
10.621,32.08912496166717,0.0,0.34900000000000003,1.0
10.627,32.08912496166717,0.0,0.357,1.0
10.631,32.53792391218,112.19973762820779,0.357,1.0
10.636,32.53792391218,0.0,0.34900000000000003,1.0
10.642,32.53792391218,0.0,0.34900000000000003,1.0
10.647,32.53792391218,0.0,0.353,1.0
10.651,32.76232338743642,56.09986881410478,0.353,1.0
10.656,32.76232338743642,0.0,0.353,1.0
10.661,33.21112233794924,89.7597901025648,0.353,1.0
10.667,33.21112233794924,0.0,0.34900000000000003,1.0
10.672,33.21112233794924,0.0,0.34900000000000003,1.0
10.677,32.76232338743642,-89.7597901025648,0.353,1.0
10.683,32.76232338743642,0.0,0.353,1.0
10.688,32.76232338743642,0.0,0.353,1.0
10.694,32.76232338743642,0.0,0.34900000000000003,1.0
10.699,32.53792391218,-44.879895051283825,0.34900000000000003,1.0
10.705,32.53792391218,0.0,0.353,1.0
10.713,32.53792391218,0.0,0.353,1.0
10.718,32.76232338743642,44.879895051283825,0.353,1.0
10.724,32.76232338743642,0.0,0.34900000000000003,1.0
10.731,32.53792391218,-32.05706789377416,0.34900000000000003,1.0
10.735,32.53792391218,0.0,0.34600000000000003,1.0
10.74,32.08912496166717,-89.75979010256623,0.34600000000000003,1.0
10.745,32.08912496166717,0.0,0.34900000000000003,1.0
10.75,32.08912496166717,0.0,0.34900000000000003,1.0
10.755,32.08912496166717,0.0,0.34900000000000003,1.0
10.76,32.08912496166717,0.0,0.34900000000000003,1.0
10.765,32.08912496166717,0.0,0.34600000000000003,1.0
